"TimeCreated","EventId","Device","Message"
"7/11/2026 11:59:10 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:10 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:10 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:10 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:10 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:11 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:11 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:11 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:11 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:11 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:11 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:12 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:12 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:18 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:18 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:19 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:19 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:19 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:19 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:20 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:20 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:20 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:20 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:20 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:20 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:21 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:21 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:21 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:21 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:21 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:58 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:59 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:59 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:59 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:59 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/11/2026 11:59:59 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:41 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:42 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:42 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:42 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:42 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:42 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:42 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:43 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:44 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:45 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:45 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:00:45 AM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:41:47 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:41:47 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:41:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:41:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:41:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:41:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 12:41:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:23 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:24 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:24 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:24 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:25 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:25 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:25 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:25 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:26 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:26 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:27 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:27 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:27 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:27 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:28 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:28 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:28 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:29 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:29 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:30 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:30 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:31 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:31 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:31 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:31 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:31 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:32 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:32 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:32 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:33 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:33 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:33 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:33 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:34 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:34 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:34 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:34 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:35 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:35 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:35 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:35 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:36 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:36 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:36 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:36 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:37 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:37 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:37 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:37 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:37 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:38 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:38 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:38 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:39 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:39 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:39 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:39 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:40 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:40 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:40 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:40 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:40 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:40 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:41 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:41 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:41 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:41 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:41 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:42 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:42 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:42 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:42 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:42 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:43 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:43 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:44 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:44 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:44 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:44 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:44 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:45 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:45 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:45 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:45 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:45 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:46 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:46 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:46 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:46 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:47 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:47 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:47 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:47 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:48 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:49 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:49 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:49 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:49 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:49 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:50 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:50 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:50 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:50 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:50 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:51 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:51 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:51 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:51 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:51 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:52 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:52 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:55 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:56 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:56 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:57 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:57 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:58 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:58 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:59 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:25:59 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:00 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:00 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:01 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:01 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:01 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:02 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:03 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:03 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:04 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:04 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:05 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:05 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:05 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:06 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:06 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:06 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:06 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:07 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:07 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:07 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:08 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:08 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:08 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:08 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:09 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:09 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:09 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:09 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:10 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:11 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:12 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:12 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:12 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:13 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:13 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:14 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:14 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:14 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:14 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:15 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:15 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:15 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:15 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:15 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:16 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:16 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:16 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:16 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:17 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:17 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:17 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:17 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:18 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:18 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:18 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
"7/12/2026 1:26:18 PM","7","\Device\Harddisk1\DR1","The device; \Device\Harddisk1\DR1; has a bad block."
